Country Name,Airport Name,IATA CODE
Brazil,Sao Felix do Araguaia Airport,SXO
Brazil,Sao Gabriel da Cachoeira Airport,SJL
Brazil,Sao Paulo Campo de Marte Airport,RTE
Brazil,Sao Raimundo Nonato Airport,NSR
Brazil,Sao Roque Sao Paulo Catarina Executive Airport,JHF
Brazil,Serra Talhada Santa Magalhaes Airport,SET
Brazil,Sao Paulo Guarulhos International Airport,GRU
Brazil,Sao Paulo Congonhas Airport,CGH
Brazil,Sao Paulo De Olivenca Airport,OLC
Brazil,Salvador International Airport,SSA
Brazil,Santa Cruz do Sul Airport,CSU
Brazil,Santa Isabel Do Rio Negro Tapuruquara Airport,IRZ
Brazil,Rio Verde Airport,RVD
Brazil,Rondonopolis Airport,ROO
Brazil,Salinopolis Airport,OPP
Brazil,Santa Maria Airport,RIA
Brazil,Santos Guaruja Airport,SSZ
Brazil,Sao Benedito Airport,JSB
Brazil,"Sao Borja	Airport",JBS
Brazil,Santa Rosa Airport,SRA
Brazil,Santarem Maestro Wilson Fonseca Airport,STM
Brazil,Santo Angelo Airport,GEL
Brazil,Umuarama Airport,UMU
Brazil,Una Comandatuba Airport,UNA
Brazil,Uniao da Vitoria Airport,UVI
Brazil,Tucurui Airport,TUR
Brazil,Uberaba Airport,UBA
Brazil,Uberlandia Airport,UDI
Brazil,Uruguaiana Ruben Berta International Airport,URG
Brazil,Vilhena Airport,BVH
Brazil,Vitoria Eurico de Aguiar Salles Airport,VIX
Brazil,Vitoria Da Conquista Airport,VDC
Brazil,Vacaria Airport,VCC
Brazil,Valenca Airport,VAL
Brazil,Varginha Airport,VAG
Brazil,Sorriso Airport,SMT
Brazil,Tabatinga International Airport,TBT
Brazil,Tangara da Serra Airport,TGQ
Brazil,Sinop Airport,OPS
Brazil,Sobral Regional Airport,JSO
Brazil,Sorocaba Airport,SOD
Brazil,Tefe Airport,TFF
Brazil,Teresina Airport,THE
Brazil,Toledo Airport,TOW
Brazil,Tres Lagoas Airport,TJL
Brazil,Teixeira de Freitas Airport,TXF
Brazil,Telemaco Borba Airport,TEC
Brazil,Teofilo Otoni Airport,TFL
Brazil,Monte Dourado Serra do Areao Airport,MEU
Brazil,Montes Claros Airport,MOC
Brazil,Mossoro Airport,MVF
Brazil,Maringa Regional Airport,MGF
Brazil,Maues Airport,MBZ
Brazil,Monte Alegre Airport,MTE
Brazil,Natal International Airport,NAT
Brazil,Palmas Airport,PMW
Brazil,Paracatu Airport,PYT
Brazil,Paragominas Airport,JPE
Brazil,Navegantes Victor Konder International Airport,NVT
Brazil,Obidos Tirios Airport,OBI
Brazil,Oriximina Airport,ORX
Brazil,Linhares Municipal Airport,LHN
Brazil,Londrina Airport,LDB
Brazil,Macae Airport,MEA
Brazil,Lages Airport,LAJ
Brazil,Lavras Airport,VRZ
Brazil,Lencois Airport,LEC
Brazil,Macapa International Airport,MCP
Brazil,Manicore Airport,MNX
Brazil,Maraba Airport,MAB
Brazil,Marilia Airport,MII
Brazil,Maceio Zumbi dos Palmares International Airport,MCZ
Brazil,Manaus Eduardo Gomes International Airport,MAO
Brazil,Manaus Ponta Pelada Airport,PLL
Brazil,Porto Trombetas Airport,TMT
Brazil,Porto Velho International Airport,PVH
Brazil,Presidente Prudente Airport,PPB
Brazil,Porto Alegre Salgado Filho International Airport,POA
Brazil,Porto de Moz Airport,PTQ
Brazil,Porto Seguro Airport,BPS
Brazil,Recife Airport,REC
Brazil,Rio de Janeiro Santos Dumont,SDU
Brazil,Rio de Janeiro Galeao International Airport,GIG
Brazil,Rio de Janeiro Jacarepagua Airport,RRJ
Brazil,Ribeirao Preto Leite Lopes Airport,RAO
Brazil,Rio Branco International Airport,RBR
Brazil,Rio de Janeiro Santa Cruz Air Force Base,SNZ
Brazil,Passo Fundo Lauro Kurtz Airport,PFB
Brazil,Pato Branco Airport,PTO
Brazil,Patos Airport,JPO
Brazil,Paranagua Airport,PNG
Brazil,Parintins Airport,PIN
Brazil,Parnaiba International Airport,PHB
Brazil,Patos de Minas Airport,POJ
Brazil,Pimenta Bueno Airport,PBQ
Brazil,Ponta Grossa Airport,PGZ
Brazil,Ponta Pora Airport,PMG
Brazil,Paulo Afonso Airport,PAV
Brazil,Pelotas International Airport,PET
Brazil,Petrolina Airport,PNZ
Brunei,Brunei International Airport,BWN
Bulgaria,Gorna Oryahovitsa Airport,GOZ
Bulgaria,Burgas Airport,BOJ
Bulgaria,Jambol Bezmer Air Base,JAM
Bulgaria,Varna Airport,VAR
Bulgaria,Sofia Airport,SOF
Bulgaria,Plovdiv Airport,PDV
Burkina Faso,Ouagadougou Airport,OUA
Burundi,Bujumbura International Airport,BJM
Cambodia,Phnom Penh International Airport,PNH
Cambodia,Siem Reap International Airport,REP
Cambodia,Sihanoukville International Airport,KOS
Cambodia,Siem Reap Angkor International Airport,SAI
Cameroon,Bertoua Airport,BTA
Cameroon,Douala International Airport,DLA
Cameroon,Bafoussam Airport,BFX
Cameroon,Bamenda Airport,BPC
Cameroon,Ngaoundere Airport,NGE
Cameroon,Yaounde Airport,NSI
Cameroon,Maroua Salak Airport,MVR
Cameroon,Garoua International Airport,GOU
Cameroon,Kribi Airport,KBI
Canada,Halifax Stanfield International Airport,YHZ
Canada,Grise Fiord Airport,YGZ
Canada,Hamilton John C. Munro International Airport,YHM
Canada,Hall Beach Airport,YUX
Canada,Grande Prairie Airport,YQU
Canada,Gods River Airport,ZGI
Canada,Gods Lake Narrows Airport,YGO
Canada,Gore Bay Manitoulin Airport,YZE
Canada,Goose Bay Airport,YYR
Canada,Iles-de-la-Madeleine Airport,YGR
Canada,Igloolik Airport,YGT
Canada,Inuvik Airport,YEV
Canada,Inukjuak Airport,YPH
Canada,Hopedale Airport,YHO
Canada,Hay River Merlyn Carter Airport,YHY
Canada,Havre-Saint-Pierre Airport,YGV
Canada,High Prairie Airport,ZHP
Canada,High Level Airport,YOJ
Canada,Fort Smith Airport,YSM
Canada,Fort Simpson Airport,YFS
Canada,Fredericton International Airport,YFC
Canada,Fort St. John Airport,YXJ
Canada,Fort Severn Airport,YER
Canada,Fort MacKay Horizon Airport,HZP
Canada,Fort MacKay Firebag Aerodrome,YFI
Canada,Fort Nelson Airport,YYE
Canada,Fort McMurray Airport,YMM
Canada,Gillam Airport,YGX
Canada,Geraldton Greenstone Regional Airport,YGQ
Canada,Gjoa Haven Airport,YHK
Canada,Gillies Bay Airport,YGB
Canada,Gatineau Ottawa Executive Airport,YND
Canada,Gander International Airport,YQX
Canada,Gameti Rae Lakes Airport,YRA
Canada,Gaspe Airport,YGP
Canada,Ganges Seaplane Base,YGG
Canada,La Ronge Barber Field Airport,YVC
Canada,La Romaine Airport,ZGS
Canada,Lac Brochet Airport,XLB
Canada,La Tabatiere Airport,ZLT
Canada,La Grande-4 Airport,YAH
Canada,Kuujjuaq Airport,YVP
Canada,Kugluktuk Airport,YCO
Canada,La Grande Riviere Airport,YGL
Canada,Kuujjuarapik Airport,YGW
Canada,Lutselke Airport,YSG
Canada,London International Airport,YXU
Canada,Makkovik Airport,YMN
Canada,Lynn Lake Airport,YYL
Canada,Lloydminster Airport,YLL
Canada,Langley Regional Airport,YLY
Canada,Lac La Biche Airport,YLB
Canada,Lethbridge Airport,YQL
Canada,Lansdowne House Airport,YLH
Canada,Kugaaruk Airport,YBB
Canada,Kangirsuk Airport,YKG
Canada,Kangiqsujuaq Wakeham Bay Airport,YWB
Canada,Kasabonika Airport,XKS
Canada,Kapuskasing Airport,YYU
Canada,Kangiqsualujjuaq Georges River Airport,XGR
Canada,Island Lake Airport,YIV
Canada,Iqaluit Airport,YFB
Canada,Kamloops Airport,YKA
Canada,Ivujivik Airport,YIK
Canada,Kimmirut Airport,YLC
Canada,Key Lake Airport,YKJ
Canada,Kingston Norman Rogers Airport,YGK
Canada,Kingfisher Lake Airport,KIF
Canada,Kenora Airport,YQK
Canada,Kattiniq Donaldson Airport,YAU
Canada,Kashechewan Airport,ZKE
Canada,Kelowna International Airport,YLW
Canada,Keewaywin Airport,KEW
Canada,Buffalo Narrows Airport,YVT
Canada,Bromont Airport,ZBM
Canada,Calgary International Airport,YYC
Canada,Burns Lake Airport,YPZ
Canada,Brochet Airport,YBT
Canada,Bonaventure Airport,YVB
Canada,Lourdes-de-Blanc-Sablon Airport,YBX
Canada,Brandon Municipal Airport,YBR
Canada,Bonnyville Airport,YBY
Canada,Charlo Airport,YCL
Canada,Cat Lake Airport,YAC
Canada,Charlottetown Airport,YYG
Canada,Charlottetown Airport,YHG
Canada,Castlegar West Kootenay Regional Airport,YCG
Canada,Campbell River Airport,YBL
Canada,Cambridge Bay Airport,YCB
Canada,Cartwright Airport,YRF
Canada,Cape Dorset Airport,YTE
Canada,Black Tickle Airport,YBI
Canada,Arctic Bay Airport,YAB
Canada,Amos Magny Airport,YEY
Canada,Attawapiskat Airport,YAT
Canada,Arviat Airport,YEK
Canada,Alma Airport,YTF
Canada,Aklavik Airport,LAK
Canada,Abbotsford International Airport,YXX
Canada,Alert Airport,YLT
Canada,Akulivik Airport,AKV
Canada,Bella Coola Airport,QBC
Canada,Bearskin Lake Airport,XBE
Canada,Big Trout Lake Airport,YTL
Canada,Berens River Airport,YBV
Canada,Bathurst Airport,ZBF
Canada,Baie Comeau Airport,YBC
Canada,Aupaluk Airport,YPJ
Canada,Barrie Lake Simcoe Regional Airport,YLK
Canada,Baker Lake Airport,YBK
Canada,Edmonton International Airport,YEG
Canada,Eastmain River Airport,ZEM
Canada,Eureka Airport,YEU
Canada,Ekati Airport,YOA
Canada,Earlton Timiskaming Airport,YXR
Canada,Deer Lake Airport,YVZ
Canada,Deer Lake Regional Airport,YDF
Canada,Dryden Regional Airport,YHD
Canada,Deline Airport,YWJ
Canada,Fort Good Hope Airport,YGH
Canada,Fort Frances Municipal Airport,YAG
Canada,Fort MacKay Albian Aerodrome,JHL
Canada,Fort Hope Airport,YFH
Canada,Fort Chipewyan Airport,YPY
Canada,Flin Flon Airport,YFO
Canada,Fairmount Hot Springs Airport,YCZ
Canada,Fort Albany Airport,YFA
Canada,Fond Du Lac Airport,ZFD
Canada,Dease Lake Airport,YDL
Canada,Chisasibi Airport,YKU
Canada,Chilliwack Airport,YCW
Canada,Churchill Falls Airport,ZUM
Canada,Churchill Airport,YYQ
Canada,Chibougamau Chapais Airport,YMT
Canada,Chesterfield Inlet Airport,YCS
Canada,Chatham-Kent Airport Airport,XCM
Canada,Chevery Airport,YHR
Canada,Chetwynd Airport,YCQ
Canada,Cross Lake Airport,YCR
Canada,Cranbrook Canadian Rockies International Airport,YXC
Canada,Dawson Creek Airport,YDQ
Canada,Dawson City Airport,YDA
Canada,Coral Harbour Airport,YZS
Canada,Collins Bay Airport,YKC
Canada,Clyde River Airport,YCY
Canada,Comox Valley Airport,YQQ
Canada,Colville Lake Airport,YCK
Canada,Sydney J.A. Douglas McCurdy Airport,YQY
Canada,Summer Beaver Airport,SUR
Canada,Taloyoak Airport,YYH
Canada,Tadoule Lake Airport,XTL
Canada,Sudbury Airport,YSB
Canada,St. Theresa Point Airport,YST
Canada,St. John's International Airport,YYT
Canada,Stony Rapids Airport,YSF
Canada,Stephenville International Airport,YJT
Canada,Timmins Airport,YTS
Canada,Thunder Bay International Airport,YQT
Canada,Tofino Harbour Seaplane Base,YTP
Canada,Tofino Long Beach Airport,YAZ
Canada,Thompson Airport,YTH
Canada,Terrace Northwest Regional Airport,YXT
Canada,Tasiujaq Airport,YTQ
Canada,The Pas Airport,YQD
Canada,Tete-a-la-Baleine Airport,ZTB
Canada,St. Catharines Niagara District Airport,YCM
Canada,Sarnia Chris Hadfield Airport,YZR
Canada,Sanikiluaq Airport,YSK
Canada,Sault Ste. Marie Airport,YAM
Canada,Saskatoon John G. Diefenbaker International Airport,YXE
Canada,Sandy Lake Airport,ZSJ
Canada,Saint-Augustin Airport,YIF
Canada,Saint John Airport,YSJ
Canada,Sandspit Airport,YZP
Canada,Salluit Airport,YZG
Canada,Slave Lake Airport,YZH
Canada,Sioux Lookout Airport,YXL
Canada,St. Anthony Airport,YAY
Canada,Smithers Airport,YYD
Canada,Sherbrooke,YSC
Canada,Sechelt Airport,YHS
Canada,Schefferville Airport,YKL
Canada,Shamattawa Airport,ZTM
Canada,Sept-Iles Airport,YZV
Canada,Whistler Green Lake Seaplane Base,YWS
Canada,Whale Cove Airport,YXN
Canada,Whitehorse International Airport,YXY
Canada,Whitecourt Airport,YZU
Canada,Wemindji Airport,YNC
Canada,Wawa Airport,YXZ
Canada,Waterloo International Airport,YKF
Canada,Wekweeti Airport,YFJ
Canada,Webequie Airport,YWP
Canada,Wunnummin Lake Airport,WNN
Canada,Wollaston Lake Airport,ZWL
Canada,Yellowknife Airport,YZF
Canada,Yarmouth Airport,YQI
Canada,Winnipeg International Airport,YWG
Canada,Williams Harbour Airport,YWM
Canada,Wiarton Airport,YVV
Canada,Windsor International Airport,YQG
Canada,Williams Lake Airport,YWL
Canada,Waskaganish Airport,YKQ
Canada,Ulukhaktok Airport,YHI
Canada,Tulita Airport,ZFN
Canada,Uranium City Airport,YBE
Canada,Umiujaq Airport,YUD
Canada,Trois-Rivieres Airport,YRQ
Canada,Toronto Buttonville Municipal Airport,YKZ
Canada,Toronto Pearson International Airport,YYZ
Canada,Trail Airport,YZZ
Canada,Toronto City Billy Bishop Airport,YTZ
Canada,Victoria Inner Harbour Airport,YWH
Canada,Victoria International Airport,YYJ
Canada,Wapekeka Angling Lake Airport,YAX
Canada,Wabush Airport,YWK
Canada,Vernon Regional Airport,YVE
Canada,Vancouver International Airport,YVR
Canada,Val-d'Or Airport,YVO
Canada,Vancouver Boundary Bay Airport,YDT
Canada,Vancouver Harbour Seaplane Base,CXH
Canada,North Spirit Lake Airport,YNO
Canada,North Bay Jack Garland Airport,YYB
Canada,Old Crow Airport,YOC
Canada,Norway House Airport,YNE
Canada,Norman Wells Airport,YVQ
Canada,Natuashish Airport,YNP
Canada,Natashquan Airport,YNA
Canada,Nemiscau Airport,YNS
Canada,Naujaat Airport,YUT
Canada,Peawanuck Airport,YPO
Canada,Peace River Airport,YPE
Canada,Penticton Regional Airport,YYF
Canada,Pembroke Airport,YTA
Canada,Paulatuk Airport,YPC
Canada,Ottawa Macdonald-Cartier International Airport,YOW
Canada,Oshawa Executive Airport,YOO
Canada,Pangnirtung Airport,YXP
Canada,Oxford House Airport,YOH
Canada,Nanaimo Harbour Seaplane Base,ZNA
Canada,Moncton International Airport,YQM
Canada,Miramichi Airport,YCH
Canada,Mont-Joli Airport,YYY
Canada,Mont Tremblant International Airport,YTM
Canada,Medicine Hat Airport,YXH
Canada,Masset Airport,ZMT
Canada,Mary's Harbour Airport,YMH
Canada,Meadow Lake Airport,YLJ
Canada,Matagami Airport,YNM
Canada,Muskrat Dam Airport,MSA
Canada,Muskoka Airport,YQA
Canada,Nanaimo Airport,YCD
Canada,Nain Airport,YDP
Canada,Moosonee Airport,YMO
Canada,Montreal Mirabel International Airport,YMX
Canada,Montreal Saint-Hubert Airport,YHU
Canada,Moose Jaw Municipal Airport,YMJ
Canada,Montreal Pierre Elliott Trudeau Airport,YUL
Canada,Red Sucker Lake Airport,YRS
Canada,Red Lake Airport,YRL
Canada,Resolute Bay Airport,YRB
Canada,Regina International Airport,YQR
Canada,Red Deer Regional Airport,YQF
Canada,Quebec City International Airport,YQB
Canada,Quaqtaq Airport,YQC
Canada,Rankin Inlet Airport,YRT
Canada,Quesnel Airport,YQZ
Canada,Rouyn-Noranda Airport,YUY
Canada,Round Lake Airport,ZRJ
Canada,Saguenay Bagotville Airport,YBG
Canada,Sachigo Lake Airport,ZPB
Canada,Roberval Airport,YRJ
Canada,Rigolet Airport,YRG
Canada,Revelstoke Airport,YRV
Canada,Riviere du Loup Airport,YRI
Canada,Rimouski Airport,YXK
Canada,Qualicum Beach Airport,XQU
Canada,Port Hardy Airport,YZT
Canada,Poplar Hill Airport,YHP
Canada,Port Hope Simpson Airport,YHA
Canada,Port Hawkesbury Airport,YPS
Canada,Pond Inlet Airport,YIO
Canada,Pickle Lake Airport,YPL
Canada,Peterborough Airport,YPQ
Canada,Points North Landing Airport,YNL
Canada,Pikangikum Airport,YPM
Canada,Prince Rupert Airport,YPR
Canada,Prince George Airport,YXS
Canada,Qikiqtarjuaq Airport,YVM
Canada,Puvirnituq Airport,YPX
Canada,Prince Albert Glass Field Airport,YPA
Canada,Postville Airport,YSO
Canada,Port-Menier Airport,YPN
Canada,Powell River Powell Lake Seaplane Base,WPL
Canada,Powell River Airport,YPW
Cape Verde,Maio Airport,MMO
Cape Verde,Espargos Amilcar Cabral International Airport,SID
Cape Verde,Boa Vista Rabil Airport,BVC
Cape Verde,Praia Nelson Mandela International Airport,RAI
Cape Verde,Sao Vicente Cesaria Evora Airport,VXE
Cape Verde,Sao Nicolau Preguica Airport,SNE
Cape Verde,Sao Filipe Fogo Airport,SFL
Cayman Islands,Cayman Brac Charles Kirkconnell International Airport,CYB
Cayman Islands,George Town Owen Roberts International Airport,GCM
Cayman Islands,Little Cayman Airport,LYB
Central African Republic,Bangui Airport,BGF
Central African Republic,Bria Airport,BIV
Chad,N'Djamena International Airport,NDJ
Chile,Copiapo Desierto de Atacama Airport,CPO
Chile,Concepcion Carriel Sur International Airport,CCP
Chile,Iquique Diego Aracena International Airport,IQQ
Chile,Mataveri International Airport,IPC
Chile,La Serena La Florida Airport,LSC
Chile,Arica Chacalluta International Airport,ARI
Chile,Antofagasta International Airport,ANF
Chile,Balmaceda Airport,BBA
Chile,Castro Mocopulli Airport,MHC
Chile,Calama El Loa Airport,CJC
Chile,Santiago International Airport,SCL
Chile,Punta Arenas International Airport,PUQ
Chile,Temuco Airport,ZCO
Chile,Vina del Mar Airport,KNA
Chile,Valdivia Pichoy Airport,ZAL
Chile,Porvenir Capitan Fuentes Martinez Airport,WPR
Chile,Osorno Airport,ZOS
Chile,Puerto Montt El Tepual Airport,PMC
Chile,Puerto Williams Guardiamarina Zanartu Airport,WPU
Chile,Puerto Natales Teniente Julio Gallardo Airport,PNT
China,Huaihua Zhijiang Airport,HJJ
China,Huangshan Tunxi International Airport,TXN
China,Huangyan Luqiao Airport,HYN
China,Huai'an Lianshui Airport,HIA
China,Holingol Huolinhe Airport,HUO
China,Hongyuan Airport,AHJ
China,Hotan Airport,HTN
China,Huatugou Airport,HTT
China,Jiansanjiang Airport,JSJ
China,Jiayuguan Airport,JGN
China,Jieyang Chaoshan International Airport,SWA
China,Jiamusi Dongjiao Airport,JMU
China,Huizhou Pingtan Airport,HUZ
China,Ji'an Airport,JGS
China,Jiagedaqi Airport,JGD
China,Hohhot Baita International Airport,HET
China,Hailar Hulunbuir Airport,HLD
China,Hami Airport,HMI
China,Handan Airport,HDG
China,Haikou Meilan International Airport,HAK
China,Guilin Liangjiang International Airport,KWL
China,Guiyang Longdongbao International Airport,KWE
China,Guyuan Liupanshan Airport,GYU
China,Hangzhou Xiaoshan International Airport,HGH
China,Heihe Airport,HEK
China,Hengyang Nanyue Airport,HNY
China,Heze Mudan Airport,HZA
China,Hefei Xinqiao International Airport,HFE
China,Hanzhong Chenggu Airport,HZG
China,Harbin Taiping International Airport,HRB
China,Hechi Jinchengjiang Airport,HCJ
China,Libo Airport,LLB
China,Lijiang Sanyi Airport,LJG
China,Lincang Airport,LNJ
China,Lianyungang Huaguoshan International Airport,LYG
China,Lancang Jingmai Airport,JMJ
China,Lanzhou Zhongchuan International Airport,LHW
China,Lhasa Gonggar Airport,LXA
China,Linfen Qiaoli Airport,LFQ
China,Longnan Cheng Xian Airport,LNL
China,Longyan Guanzhishan Airport,LCX
China,Luoyang Beijiao Airport,LYA
China,Liuzhou Bailian Airport,LZH
China,Linyi Shubuling Airport,LYI
China,Liping Airport,HZH
China,Liupanshui Yuezhao Airport,LPF
China,Kuqa Qiuci Airport,KCA
China,Jingzhou Shashi Airport,SHS
China,Jining Qufu Airport,JNG
China,Jinzhou Bay Airport,JNZ
China,Jinghong Xishuangbanna Gasa Airport,JHG
China,Jinan Yaoqiang International Airport,TNA
China,Jinchang Jinchuan Airport,JIC
China,Jingdezhen Luojia Airport,JDZ
China,Jiujiang Lushan Airport,JIU
China,Kashgar Airport,KHG
China,Korla Airport,KRL
China,Kunming Changshui International Airport,KMG
China,Karamay Airport,KRY
China,Jixi Airport,JXA
China,Kaili Huangping Airport,KJH
China,Kangding Airport,KGT
China,Bole Alashankou Airport,BPL
China,Burqin Kanas Airport,KJI
China,Cangyuan Washan Airport,CWJ
China,Bijie Feixiong Airport,BFJ
China,Beihai Fucheng Airport,BHY
China,Beijing Daxing International Airport,PKX
China,Beijing Capital International Airport,PEK
